customer_id,region,channel,membership,category_pref,device,tenure_months,visits_month,purchases_90d,aov_clp,total_spend_90d_clp,return_count_90d,rating_avg,days_since_last_purchase,repurchase_30d
1546,Valparaíso,Ads,No,Tecnología,Mobile,33,26,0,,10203,0,,252,0
1547,Araucanía,Organic,No,Hogar,Mobile,15,12,0,,0,0,4.4,119,0
1548,Valparaíso,Ads,No,Moda,Desktop,33,7,1,25695.0,18670,0,3.9,117,0
1549,RM,Email,No,Belleza,Mobile,12,13,0,,9623,0,4.5,188,0
1550,Biobío,Organic,No,Hogar,Desktop,0,14,1,39997.0,54007,0,4.1,39,0
1551,Los Lagos,Referral,No,Deportes,Mobile,22,31,1,46441.0,53773,0,4.3,23,0
1552,Valparaíso,Ads,No,Moda,Desktop,20,27,0,,0,0,4.2,169,0
1553,Araucanía,Email,No,Tecnología,Desktop,18,8,0,,0,0,4.0,137,0
1554,Araucanía,Ads,No,Hogar,Mobile,12,8,0,,0,0,3.6,108,0
1555,RM,Email,Sí,Moda,Mobile,18,22,1,37929.0,31608,0,4.3,87,0
1556,RM,Organic,Sí,Belleza,Mobile,13,15,0,,0,0,4.0,188,0
1557,Valparaíso,Email,No,Deportes,Desktop,15,39,1,44538.0,33944,0,3.7,15,0
1558,RM,Organic,No,Tecnología,Desktop,26,31,2,46834.0,90989,0,4.4,16,1
1559,Araucanía,Email,Sí,Tecnología,Mobile,20,12,1,71189.0,68937,0,4.0,16,0
1560,Los Lagos,Referral,Sí,Tecnología,Desktop,24,33,1,74495.0,205918,0,3.6,0,0
1561,RM,Organic,No,Belleza,Mobile,16,21,2,19834.0,26715,0,4.1,7,0
1562,RM,Organic,No,Deportes,Mobile,15,21,0,,1379,0,4.0,144,0
1563,Araucanía,Email,No,Deportes,Desktop,6,60,1,35712.0,24824,0,4.1,48,0
1564,RM,Organic,No,Hogar,Mobile,14,15,0,,0,0,4.1,114,0
1565,Araucanía,Email,No,Hogar,Desktop,0,25,0,,0,0,3.7,92,0
1566,RM,Organic,No,Hogar,Mobile,12,27,0,,151,0,,40,0
1567,Biobío,Organic,Sí,Tecnología,Mobile,17,25,1,37999.0,48177,0,4.6,36,0
1568,RM,Referral,No,Hogar,Mobile,24,39,2,37499.0,72843,0,4.4,6,0
1569,Valparaíso,Ads,No,Tecnología,Mobile,15,20,1,63039.0,58731,0,4.0,2,0
1570,Valparaíso,Email,No,Tecnología,Desktop,21,26,2,70058.0,134500,0,4.3,53,0
1571,Valparaíso,Organic,No,Belleza,Mobile,0,10,1,26479.0,22339,0,4.1,24,0
1572,RM,Ads,No,Deportes,Mobile,17,9,0,,0,0,4.0,202,1
1573,Biobío,Ads,No,Hogar,Mobile,1,23,1,26157.0,19603,0,4.5,9,0
1574,Araucanía,Ads,Sí,Hogar,Mobile,6,29,1,30048.0,36460,0,3.9,49,0
1575,RM,Ads,No,Hogar,Desktop,16,17,2,32433.0,45238,0,4.2,33,1
1576,RM,Ads,Sí,Deportes,Mobile,31,26,0,,0,0,3.7,188,0
1577,RM,Ads,Sí,Deportes,Mobile,22,31,0,,0,0,4.4,108,0
1578,Biobío,Organic,No,Deportes,Desktop,18,18,1,35755.0,41486,0,3.9,0,1
1579,Valparaíso,Email,No,Deportes,Mobile,18,50,3,25557.0,77604,0,4.0,36,0
1580,Valparaíso,Organic,No,Tecnología,Desktop,11,18,0,,3374,0,4.0,78,0
1581,RM,Ads,Sí,Hogar,Mobile,13,30,1,37682.0,31714,0,3.5,12,0
1582,RM,Organic,Sí,Hogar,Mobile,22,33,0,,0,0,3.7,129,0
1583,Valparaíso,Ads,Sí,Hogar,Desktop,4,29,3,40680.0,117800,0,4.5,7,1
1584,Valparaíso,Ads,No,Deportes,Mobile,24,12,0,,0,0,4.1,95,1
1585,Los Lagos,Organic,No,Hogar,Mobile,14,14,0,,9264,0,,115,0
1586,RM,Organic,No,Tecnología,Mobile,26,10,0,,0,0,3.6,163,0
1587,Biobío,Organic,No,Hogar,Mobile,28,21,0,,16710,0,4.4,132,0
1588,RM,Ads,No,Belleza,Mobile,1,22,0,,1380,0,4.3,278,0
1589,RM,Email,No,Tecnología,Desktop,12,27,2,48497.0,90904,0,4.5,72,1
1590,Biobío,Organic,Sí,Moda,Mobile,9,37,3,40095.0,-113780,0,4.2,63,0
1591,Biobío,Ads,No,Hogar,Mobile,0,11,0,,0,0,4.1,266,0
1592,Los Lagos,Organic,No,Tecnología,Desktop,8,29,1,62287.0,61746,0,3.8,69,0
1593,RM,Ads,No,Hogar,Mobile,42,36,0,,106,0,4.0,365,0
1594,RM,Referral,Sí,Moda,Mobile,24,14,0,,5101,0,4.1,127,0
1595,Biobío,Organic,Sí,Hogar,Desktop,37,28,1,32474.0,27185,0,3.8,2,0
1596,Valparaíso,Ads,No,Belleza,Desktop,26,36,0,,851,0,4.1,61,0
1597,RM,Organic,No,Tecnología,Mobile,11,14,1,56442.0,53762,0,4.4,55,0
1598,RM,Organic,No,Tecnología,Mobile,14,16,0,,13174,0,4.5,41,0
1599,RM,Organic,Sí,Belleza,Mobile,24,29,2,25037.0,35611,0,4.0,37,0
1600,Araucanía,Organic,No,Hogar,Mobile,22,1,0,,17161,0,4.1,75,0
1601,RM,Ads,No,Moda,Mobile,12,21,1,27882.0,20814,0,4.1,15,1
1602,RM,Ads,No,Deportes,Desktop,3,23,2,41169.0,73655,0,4.6,0,0
1603,RM,Ads,No,Hogar,Desktop,51,26,2,36467.0,70564,0,4.7,32,0
1604,RM,Organic,Sí,Moda,Desktop,17,33,1,31093.0,32822,0,3.8,69,0
1605,RM,Organic,No,Tecnología,Mobile,15,16,0,,0,0,4.3,81,0
1606,Valparaíso,Ads,No,Tecnología,Desktop,19,44,1,46809.0,51588,0,4.3,14,1
1607,RM,Referral,No,Tecnología,Mobile,16,10,1,63910.0,60314,0,4.0,58,0
1608,Araucanía,Organic,No,Deportes,Mobile,19,26,1,37992.0,32843,1,3.5,64,0
1609,RM,Email,Sí,Tecnología,Mobile,31,9,2,53173.0,98950,0,4.5,1,0
1610,Valparaíso,Ads,No,Moda,Mobile,17,21,0,,10084,0,4.5,92,0
1611,Araucanía,Ads,Sí,Belleza,Desktop,6,10,0,,3075,0,4.1,183,0
1612,Biobío,Ads,Sí,Moda,Mobile,16,30,1,34031.0,24775,0,4.7,19,0
1613,Valparaíso,Organic,No,Moda,Mobile,13,22,1,37174.0,33556,0,4.1,72,0
1614,RM,Organic,No,Hogar,Desktop,32,13,0,,0,0,4.6,161,0
1615,RM,Ads,No,Hogar,Mobile,30,27,1,40143.0,61949,0,4.6,28,1
1616,Biobío,Organic,Sí,Hogar,Desktop,19,31,1,36576.0,38041,0,4.2,56,0
1617,Los Lagos,Referral,No,Moda,Mobile,5,1,0,,0,0,,59,0
1618,Biobío,Organic,No,Belleza,Mobile,6,12,0,,0,0,3.9,87,0
1619,Valparaíso,Organic,No,Belleza,Desktop,18,35,1,30249.0,20245,0,3.5,6,1
1620,Biobío,Ads,Sí,Deportes,Mobile,21,14,0,,2341,0,,43,1
1621,Valparaíso,Organic,No,Belleza,Mobile,14,11,0,,0,0,3.6,102,0
1622,RM,Ads,No,Hogar,Mobile,13,8,1,27925.0,17001,0,4.8,27,1
1623,Valparaíso,Ads,No,Moda,Mobile,12,17,2,21483.0,40956,0,4.5,107,1
1624,Los Lagos,Referral,No,Belleza,Mobile,18,15,0,,0,0,,39,0
1625,RM,Email,Sí,Hogar,Mobile,0,64,4,38099.0,147961,0,5.0,21,1
1626,Biobío,Ads,No,Belleza,Mobile,7,25,0,,0,0,,92,0
1627,RM,Ads,Sí,Hogar,Desktop,12,23,4,39136.0,145063,0,4.1,58,0
1628,Valparaíso,Referral,Sí,Moda,Mobile,30,12,0,,3569,0,4.1,135,0
1629,RM,Organic,No,Moda,Mobile,10,11,0,,0,0,4.1,53,0
1630,Valparaíso,Organic,Sí,Belleza,Mobile,20,15,0,,0,0,4.1,31,1
1631,Biobío,Organic,No,Tecnología,Desktop,20,3,0,,14244,0,,125,0
1632,RM,Organic,No,Deportes,Desktop,31,7,0,,0,0,3.8,222,0
1633,Biobío,Ads,No,Moda,Mobile,31,14,1,24032.0,12840,0,4.1,13,0
1634,Araucanía,Ads,No,Tecnología,Desktop,17,15,0,,0,0,,108,0
1635,Los Lagos,Ads,No,Deportes,Mobile,13,31,1,25881.0,23415,0,4.1,26,0
1636,RM,Organic,No,Moda,Mobile,11,36,1,25023.0,26499,0,3.7,20,0
1637,RM,Ads,Sí,Moda,Mobile,16,21,2,25855.0,53057,0,3.9,59,0
1638,RM,Organic,No,Hogar,Mobile,14,27,0,,7698,0,4.8,31,0
1639,Los Lagos,Ads,No,Hogar,Mobile,24,20,0,,0,0,3.8,263,0
1640,Los Lagos,Ads,No,Moda,Mobile,22,12,0,,0,0,,100,0
1641,Valparaíso,Organic,Sí,Hogar,Desktop,24,33,3,29601.0,82319,0,4.1,0,1
1642,Araucanía,Organic,Sí,Tecnología,Desktop,31,22,0,,0,0,3.9,34,0
1643,Valparaíso,Organic,No,Belleza,Mobile,37,10,0,,2292,0,,66,0
1644,Valparaíso,Email,Sí,Hogar,Desktop,19,17,1,38638.0,27566,0,3.9,45,0
1645,RM,Referral,No,Deportes,Mobile,29,5,1,44596.0,37034,0,4.3,32,0
1646,Biobío,Ads,No,Hogar,Mobile,14,22,0,,402,0,4.1,272,0
1647,RM,Organic,Sí,Hogar,Mobile,30,14,0,,9639,0,4.7,43,0
1648,Araucanía,Organic,Sí,Hogar,Mobile,29,33,0,,0,0,3.8,93,1
1649,Araucanía,Ads,Sí,Hogar,Mobile,28,45,0,,2794,0,,47,0
1650,Biobío,Email,Sí,Moda,Desktop,19,15,0,,0,0,4.4,152,0
1651,RM,Organic,No,Moda,Mobile,11,6,1,31811.0,35839,0,3.8,63,0
1652,RM,Organic,Sí,Hogar,Mobile,4,41,1,36356.0,36831,0,4.0,0,0
1653,RM,Ads,No,Tecnología,Mobile,18,20,2,56397.0,113010,0,3.6,4,1
1654,RM,Organic,No,Hogar,Mobile,33,17,0,,20420,0,3.6,153,0
1655,RM,Organic,No,Tecnología,Desktop,15,20,2,29521.0,82480,0,4.1,24,0
1656,Los Lagos,Organic,No,Tecnología,Mobile,26,30,1,60520.0,58416,0,4.4,1,1
1657,Valparaíso,Ads,No,Belleza,Desktop,26,32,0,,0,0,4.1,79,0
1658,RM,Email,No,Moda,Desktop,15,23,1,26576.0,28512,0,4.1,24,1
1659,RM,Referral,No,Moda,Mobile,31,7,0,,4832,0,3.6,163,0
1660,RM,Ads,No,Hogar,Mobile,0,9,0,,10566,0,,172,0
1661,Valparaíso,Ads,No,Belleza,Desktop,6,13,0,,0,0,4.2,108,0
1662,Valparaíso,Organic,No,Moda,Desktop,9,5,0,,0,0,3.9,130,0
1663,Los Lagos,Ads,No,Deportes,Mobile,10,30,1,29943.0,25879,0,3.5,17,0
1664,Valparaíso,Organic,Sí,Hogar,Desktop,21,17,1,39290.0,32834,0,4.1,41,0
1665,Los Lagos,Ads,Sí,Belleza,Desktop,21,32,1,24035.0,12060,0,4.3,26,0
1666,Araucanía,Organic,Sí,Deportes,Mobile,22,24,3,25387.0,74363,0,4.4,66,0
1667,RM,Organic,No,Deportes,Mobile,24,10,1,34789.0,40425,0,4.2,21,0
1668,Los Lagos,Organic,Sí,Tecnología,Desktop,8,14,0,,0,0,,58,0
1669,RM,Organic,No,Tecnología,Mobile,6,10,0,,702,0,4.3,61,0
1670,Araucanía,Organic,No,Tecnología,Mobile,22,6,0,,3359,0,4.1,184,0
1671,RM,Organic,No,Tecnología,Mobile,12,42,2,56732.0,126612,0,3.8,15,0
1672,Araucanía,Referral,Sí,Deportes,Mobile,2,19,0,,5081,0,3.9,115,0
1673,Araucanía,Ads,No,Tecnología,Mobile,28,18,0,,0,0,,161,0
1674,Araucanía,Ads,No,Tecnología,Desktop,32,13,0,,2492,0,4.4,78,0
1675,Araucanía,Email,No,Tecnología,Mobile,34,25,1,55105.0,61207,0,4.3,16,0
1676,RM,Referral,Sí,Tecnología,Mobile,20,15,0,,967,0,4.3,51,0
1677,RM,Ads,No,Tecnología,Mobile,24,37,2,49368.0,105030,0,4.3,14,1
1678,RM,Email,No,Deportes,Mobile,32,13,1,37568.0,34908,0,4.9,12,0
1679,RM,Organic,No,Moda,Mobile,12,13,0,,9604,0,4.2,33,0
1680,Biobío,Organic,No,Tecnología,Mobile,29,34,2,49854.0,95631,1,4.0,1,0
1681,RM,Organic,No,Hogar,Mobile,21,9,0,,0,0,,84,0
1682,Los Lagos,Ads,No,Hogar,Mobile,27,24,0,,0,0,4.4,178,0
1683,Biobío,Ads,Sí,Tecnología,Mobile,20,26,0,,0,0,3.8,87,0
1684,Araucanía,Organic,No,Moda,Mobile,31,10,0,,6036,0,4.2,46,0
1685,RM,Organic,Sí,Moda,Desktop,20,28,1,29295.0,16715,0,4.6,20,1
1686,Araucanía,Ads,No,Deportes,Mobile,3,7,0,,0,0,4.7,55,0
1687,Los Lagos,Organic,No,Deportes,Mobile,33,10,0,,2595,0,4.1,365,0
1688,Valparaíso,Ads,No,Tecnología,Desktop,9,22,1,58308.0,58405,0,3.9,5,0
1689,Valparaíso,Ads,No,Belleza,Mobile,31,44,0,,0,0,4.2,93,1
1690,Biobío,Ads,No,Deportes,Mobile,17,39,0,,0,0,,38,0
1691,RM,Email,Sí,Belleza,Mobile,30,27,2,25903.0,53122,0,4.8,15,0
1692,Valparaíso,Email,No,Tecnología,Mobile,29,13,0,,0,0,4.3,180,0
1693,RM,Ads,No,Belleza,Desktop,22,10,0,,0,0,4.1,77,1
1694,RM,Ads,Sí,Deportes,Desktop,23,35,1,34894.0,32834,0,4.6,1,1
1695,RM,Ads,No,Deportes,Mobile,22,35,2,26047.0,55741,0,3.7,56,0
1696,RM,Organic,Sí,Tecnología,Mobile,0,29,2,78018.0,343795,1,3.4,5,1
1697,RM,Organic,No,Deportes,Mobile,19,14,1,31220.0,30164,0,4.2,41,1
1698,RM,Organic,No,Belleza,Desktop,7,26,0,,5874,0,,269,0
1699,Los Lagos,Ads,Sí,Moda,Desktop,20,24,1,37694.0,38412,0,4.2,39,0
1700,Valparaíso,Ads,No,Moda,Mobile,7,19,0,,0,0,,67,0
1701,Los Lagos,Email,No,Belleza,Mobile,6,5,0,,6275,0,,35,0
1702,RM,Organic,Sí,Hogar,Mobile,34,32,1,24303.0,12723,0,3.8,0,0
1703,RM,Organic,No,Moda,Mobile,29,17,1,21820.0,25357,0,4.3,0,1
1704,Valparaíso,Referral,No,Hogar,Mobile,18,36,0,,0,0,4.4,35,0
1705,RM,Organic,No,Belleza,Mobile,20,11,0,,8309,0,4.4,208,0
1706,RM,Ads,Sí,Tecnología,Mobile,16,20,1,53509.0,48246,0,4.3,60,0
1707,Biobío,Ads,Sí,Hogar,Desktop,24,33,2,40319.0,78155,0,3.8,17,0
1708,RM,Ads,No,Moda,Desktop,11,38,1,30177.0,17658,0,3.8,20,0
1709,Valparaíso,Organic,No,Deportes,Mobile,28,16,0,,2938,0,4.3,35,0
1710,Biobío,Organic,Sí,Moda,Mobile,15,32,3,28738.0,82874,0,3.9,4,0
1711,RM,Organic,No,Belleza,Desktop,14,13,1,24647.0,20349,0,4.1,44,0
1712,RM,Ads,No,Belleza,Mobile,18,18,1,31571.0,31790,0,3.7,60,0
1713,Araucanía,Ads,Sí,Tecnología,Mobile,12,30,1,46524.0,33164,0,4.0,81,0
1714,Valparaíso,Organic,Sí,Hogar,Mobile,21,19,0,,0,0,,160,0
1715,RM,Ads,Sí,Tecnología,Mobile,13,28,1,52507.0,51017,0,4.3,17,0
1716,Los Lagos,Email,No,Hogar,Mobile,23,17,0,,-11718,0,3.6,89,0
1717,RM,Organic,No,Moda,Mobile,30,7,0,,1467,0,3.8,55,1
1718,Biobío,Ads,No,Belleza,Mobile,11,20,0,,3168,0,4.4,137,0
1719,Los Lagos,Ads,No,Deportes,Mobile,17,12,0,,496,0,,66,0
1720,RM,Organic,No,Tecnología,Mobile,23,25,2,55592.0,138463,0,4.3,71,0
1721,RM,Organic,Sí,Tecnología,Mobile,14,36,0,,7191,0,,44,1
1722,RM,Ads,No,Moda,Desktop,23,17,0,,0,0,,41,0
1723,RM,Email,Sí,Moda,Mobile,24,44,4,24021.0,97863,1,4.1,0,1
1724,RM,Email,No,Tecnología,Mobile,29,32,1,63383.0,72105,0,4.1,46,0
1725,Biobío,Ads,No,Belleza,Mobile,12,19,0,,0,0,4.8,161,0
1726,RM,Ads,No,Belleza,Mobile,9,20,0,,840,0,,221,0
1727,Valparaíso,Organic,No,Hogar,Mobile,15,28,2,32191.0,60078,0,4.4,28,1
1728,Los Lagos,Ads,No,Belleza,Desktop,8,42,4,20708.0,75993,0,4.7,0,0
1729,Araucanía,Ads,Sí,Hogar,Mobile,24,29,1,38987.0,49675,0,4.3,3,0
1730,Valparaíso,Organic,Sí,Deportes,Mobile,6,48,3,36211.0,103329,0,4.1,0,0
1731,RM,Ads,No,Hogar,Mobile,41,13,0,,0,0,,35,0
1732,Valparaíso,Ads,No,Tecnología,Mobile,31,25,2,46375.0,85540,0,3.5,0,0
1733,Valparaíso,Organic,Sí,Belleza,Mobile,18,21,3,25607.0,68115,0,4.1,0,0
1734,RM,Referral,No,Hogar,Mobile,27,9,0,,0,0,3.6,86,0
1735,RM,Organic,No,Deportes,Mobile,2,12,1,43637.0,38870,0,4.4,0,0
1736,Araucanía,Organic,No,Hogar,Mobile,43,29,1,30209.0,20706,0,3.6,9,0
1737,RM,Organic,Sí,Tecnología,Mobile,12,26,0,,0,0,,52,0
1738,RM,Email,No,Tecnología,Mobile,17,11,1,54713.0,34475,0,4.5,30,0
1739,RM,Ads,No,Hogar,Mobile,0,37,1,32310.0,33123,0,4.4,120,0
1740,RM,Organic,Sí,Moda,Mobile,23,37,2,34038.0,242404,1,4.0,0,1
1741,Araucanía,Ads,No,Hogar,Mobile,7,13,0,,0,0,,114,0
1742,Biobío,Organic,No,Moda,Mobile,19,44,3,27236.0,84541,0,4.1,11,0
1743,Biobío,Email,No,Moda,Mobile,13,15,1,27803.0,25783,0,3.9,15,0
1744,RM,Ads,Sí,Moda,Desktop,7,31,0,,18815,0,4.1,41,0
1745,RM,Organic,No,Hogar,Desktop,10,17,0,,7786,0,4.3,178,0
1746,Valparaíso,Referral,Sí,Belleza,Mobile,20,16,3,33199.0,92664,0,3.7,17,0
1747,RM,Organic,No,Hogar,Mobile,5,15,0,,10332,0,3.9,225,0
1748,RM,Organic,No,Hogar,Mobile,11,16,2,26593.0,72476,0,4.2,69,0
1749,Biobío,Ads,Sí,Tecnología,Mobile,25,21,2,56280.0,110828,0,4.1,111,0
1750,RM,Referral,No,Hogar,Mobile,44,19,1,29420.0,33314,0,3.6,52,0
1751,Valparaíso,Organic,No,Tecnología,Mobile,23,27,0,,8103,0,3.8,109,0
1752,RM,Organic,No,Moda,Desktop,9,8,0,,0,0,4.2,110,0
1753,RM,Organic,No,Tecnología,Desktop,14,24,1,48686.0,34013,0,4.3,71,0
1754,RM,Ads,No,Hogar,Mobile,18,33,1,33019.0,34295,0,4.5,45,0
1755,Los Lagos,Organic,No,Deportes,Mobile,15,1,0,,0,0,4.4,136,0
1756,Araucanía,Ads,No,Hogar,Mobile,27,16,1,28391.0,26645,0,4.4,38,1
1757,Los Lagos,Referral,Sí,Tecnología,Desktop,20,49,2,54078.0,116354,0,3.6,16,0
1758,Valparaíso,Ads,No,Tecnología,Desktop,27,24,1,48048.0,52568,0,4.4,30,0
1759,RM,Organic,Sí,Deportes,Desktop,15,9,0,,4465,0,4.1,37,0
1760,Valparaíso,Organic,No,Tecnología,Mobile,31,7,0,,0,0,3.6,58,0
1761,Valparaíso,Organic,No,Hogar,Mobile,16,19,0,,0,0,4.3,255,0
1762,Araucanía,Email,No,Hogar,Mobile,8,23,2,25924.0,46177,0,4.2,66,0
1763,RM,Organic,No,Moda,Mobile,40,17,0,,13950,0,4.4,81,0
1764,Valparaíso,Organic,No,Moda,Mobile,0,19,0,,18049,0,,65,0
1765,RM,Ads,Sí,Deportes,Mobile,11,23,0,,8631,0,4.2,37,0
1766,RM,Ads,Sí,Tecnología,Mobile,12,21,0,,0,0,,46,0
1767,Biobío,Ads,Sí,Tecnología,Mobile,43,27,1,63159.0,54256,1,4.8,7,0
1768,Valparaíso,Organic,No,Tecnología,Mobile,36,5,0,,21769,0,3.6,80,0
1769,RM,Email,Sí,Tecnología,Mobile,33,20,2,37165.0,77955,0,4.0,19,0
1770,RM,Referral,No,Tecnología,Mobile,15,22,0,,3455,0,3.7,88,0
1771,Valparaíso,Ads,No,Hogar,Mobile,42,10,0,,0,0,4.2,114,0
1772,Araucanía,Referral,Sí,Moda,Mobile,22,21,0,,5505,0,4.0,74,0
1773,Araucanía,Organic,No,Moda,Mobile,28,18,2,26092.0,50523,0,4.5,6,0
1774,Los Lagos,Ads,No,Hogar,Mobile,20,43,1,34613.0,26169,0,4.2,26,0
1775,Araucanía,Ads,No,Moda,Desktop,18,33,2,32674.0,62639,0,3.6,8,0
1776,RM,Ads,No,Hogar,Mobile,15,11,1,30155.0,33379,0,4.4,56,0
1777,Biobío,Organic,Sí,Tecnología,Mobile,16,51,3,53716.0,173413,0,4.6,9,1
1778,RM,Organic,No,Moda,Mobile,24,35,2,27511.0,42424,0,3.8,34,0
1779,RM,Organic,Sí,Tecnología,Desktop,22,25,0,,0,0,3.8,219,0
1780,Araucanía,Organic,No,Tecnología,Mobile,18,26,1,49331.0,145716,0,4.2,31,0
1781,RM,Organic,No,Hogar,Mobile,33,10,0,,0,0,,332,0
1782,Los Lagos,Ads,No,Belleza,Mobile,0,16,1,21918.0,21938,0,3.7,60,0
1783,Valparaíso,Organic,No,Deportes,Mobile,23,10,1,32374.0,28440,0,4.4,0,0
1784,Biobío,Organic,No,Tecnología,Desktop,25,23,2,78230.0,157457,0,3.9,6,0
1785,Biobío,Ads,Sí,Deportes,Mobile,29,65,1,30800.0,32140,0,4.7,15,0
1786,Araucanía,Ads,Sí,Deportes,Desktop,17,21,0,,0,0,3.7,121,0
1787,Biobío,Email,Sí,Moda,Desktop,20,19,1,20785.0,19115,0,4.0,30,0
1788,Valparaíso,Ads,Sí,Deportes,Mobile,28,24,0,,0,0,4.2,233,0
1789,RM,Organic,Sí,Hogar,Mobile,33,21,0,,9105,0,3.9,105,0
1790,Valparaíso,Email,No,Tecnología,Mobile,15,22,1,65465.0,60027,1,4.0,10,0
1791,RM,Ads,Sí,Hogar,Desktop,21,39,5,44988.0,220981,1,4.0,10,1
1792,Biobío,Organic,No,Moda,Mobile,35,11,0,,0,0,4.0,99,0
1793,Valparaíso,Ads,No,Moda,Desktop,0,21,1,32749.0,32510,0,4.0,7,0
1794,Biobío,Referral,No,Moda,Mobile,11,24,1,29253.0,28036,0,3.6,13,0
1795,RM,Organic,No,Belleza,Mobile,33,9,0,,11854,0,4.1,57,0
1796,RM,Organic,No,Belleza,Desktop,29,7,1,19796.0,19553,0,4.1,35,0
1797,Biobío,Organic,Sí,Belleza,Mobile,23,14,1,32043.0,102301,0,3.9,10,0
1798,RM,Organic,No,Deportes,Mobile,14,25,0,,12306,0,4.5,188,0
1799,RM,Ads,No,Belleza,Mobile,9,9,0,,0,0,,175,0
1800,RM,Ads,No,Tecnología,Mobile,12,12,2,53851.0,106303,0,4.4,40,0
1801,Los Lagos,Organic,No,Tecnología,Mobile,33,16,0,,0,0,3.8,44,0
1802,Biobío,Referral,No,Hogar,Mobile,12,18,1,13195.0,3373,0,3.3,36,1
1803,RM,Email,No,Deportes,Mobile,19,15,0,,18868,0,4.7,278,0
1804,RM,Ads,No,Hogar,Desktop,10,19,0,,0,0,4.2,74,0
1805,RM,Email,No,Deportes,Desktop,26,6,1,37622.0,30408,0,4.2,5,0
1806,Biobío,Organic,Sí,Tecnología,Mobile,13,16,0,,0,0,,219,0
1807,Biobío,Ads,Sí,Tecnología,Desktop,17,36,1,57052.0,52049,0,4.4,49,0
1808,RM,Ads,No,Deportes,Mobile,1,13,0,,0,0,3.7,97,0
1809,RM,Email,No,Tecnología,Mobile,2,18,3,50772.0,162258,0,3.7,3,0
1810,RM,Email,No,Hogar,Mobile,18,17,0,,14502,0,3.7,136,0
1811,Biobío,Organic,Sí,Tecnología,Desktop,5,31,2,52536.0,88420,0,4.4,0,0
1812,Biobío,Referral,No,Hogar,Desktop,39,27,1,39699.0,52400,0,3.7,1,1
1813,RM,Organic,No,Moda,Mobile,0,31,2,19876.0,53174,0,3.6,1,0
1814,RM,Email,Sí,Hogar,Mobile,10,42,7,43789.0,301566,1,3.9,0,0
1815,RM,Referral,No,Moda,Mobile,18,9,0,,0,0,4.0,365,0
1816,Los Lagos,Organic,No,Tecnología,Mobile,14,3,0,,4175,0,,278,0
1817,RM,Ads,No,Deportes,Mobile,7,14,0,,0,0,3.9,66,0
1818,Biobío,Organic,Sí,Hogar,Mobile,8,16,1,30252.0,42236,0,4.4,47,0
1819,Valparaíso,Organic,Sí,Moda,Desktop,8,16,0,,3927,0,4.7,52,0
1820,RM,Ads,Sí,Deportes,Mobile,15,35,1,57134.0,51099,0,4.3,22,0
1821,RM,Ads,No,Tecnología,Desktop,38,32,0,,2339,0,4.5,79,0
1822,RM,Referral,No,Belleza,Mobile,19,19,0,,562,0,4.3,140,0
1823,Valparaíso,Ads,Sí,Moda,Mobile,30,21,0,,0,0,3.9,31,0
1824,Biobío,Ads,Sí,Hogar,Desktop,23,32,2,33339.0,58782,0,4.0,67,0
1825,Biobío,Email,No,Tecnología,Desktop,29,25,2,57706.0,110149,0,3.8,0,1
1826,Valparaíso,Referral,Sí,Belleza,Mobile,0,15,0,,3036,0,4.2,49,1
1827,RM,Organic,No,Deportes,Mobile,15,13,0,,4531,0,4.0,37,0
1828,Los Lagos,Referral,No,Tecnología,Desktop,31,14,1,72682.0,82334,0,4.3,58,0
1829,Araucanía,Organic,No,Hogar,Mobile,12,15,1,32188.0,26550,0,4.0,53,0
1830,RM,Email,No,Deportes,Mobile,36,9,0,,0,0,4.2,112,0
1831,Los Lagos,Organic,Sí,Moda,Mobile,33,21,1,33708.0,26932,0,3.8,36,0
1832,Valparaíso,Organic,No,Deportes,Desktop,13,20,1,40536.0,34888,0,4.2,50,0
1833,Valparaíso,Ads,No,Hogar,Desktop,13,10,0,,0,0,,50,0
1834,Biobío,Ads,Sí,Moda,Desktop,8,44,1,25596.0,25424,0,4.1,81,1
1835,Araucanía,Organic,Sí,Hogar,Mobile,12,12,0,,5586,0,4.0,46,0
1836,Biobío,Organic,No,Tecnología,Mobile,6,10,0,,0,0,4.6,167,0
1837,RM,Ads,No,Moda,Mobile,22,8,0,,4009,0,,30,0
1838,RM,Referral,No,Belleza,Desktop,3,6,0,,7760,0,4.3,34,0
1839,Los Lagos,Organic,No,Hogar,Mobile,24,17,0,,0,0,4.1,41,0
1840,RM,Organic,Sí,Hogar,Mobile,24,14,0,,0,0,3.8,74,1
1841,RM,Ads,Sí,Moda,Mobile,1,37,3,30791.0,90140,1,4.0,65,1
1842,RM,Organic,No,Moda,Mobile,33,9,0,,8163,0,3.3,46,0
1843,RM,Email,No,Deportes,Desktop,23,10,0,,5042,0,4.7,39,0
1844,Valparaíso,Email,No,Deportes,Mobile,25,25,1,44701.0,36162,0,4.0,22,0
1845,Los Lagos,Ads,Sí,Tecnología,Desktop,10,20,0,,9420,0,4.6,224,0
1846,RM,Organic,No,Belleza,Mobile,24,12,0,,0,0,4.6,148,0
1847,RM,Email,No,Deportes,Desktop,29,34,3,35515.0,97963,1,3.8,10,0
1848,RM,Ads,No,Deportes,Desktop,17,5,0,,0,0,,61,0
1849,Araucanía,Email,No,Moda,Mobile,38,1,0,,0,0,4.2,118,0
